sentence,nouns,adjectives
요즘 무조건 자사 인증서 발급을 유도하다니 대단하네요 금융인증서로 가능할것을......,"['자사', '인증서', '발급', '유도', '금융', '인증서', '가능']",['대단하다']
한 앱에서 다볼수있어 편해요.,['앱'],"['있다', '편하다']"
카카오페이지이벤트 안줌,['이벤트'],[]
입금 내역 한건이 누락되서 사기꾼 될빤함..,"['입금', '내역', '누락', '사기꾼']",['빤하다']
어이없는 앱,['앱'],['어이없다']
시작도 못하고 먹통이면 어쩌라는건지;;,"['시작', '먹통']",[]
출근길 정다운 친구 입니다,"['출근길', '친구']",[]
앱사용이 편합니다 !,"['앱', '사용']",['편하다']
제발 신한 쓰지마세요.,[],[]
후회합니다,['후회'],[]
최고에요 잘사용하겠습니다,"['최고', '사용']",[]
좋아요 감사합니다,['감사'],['좋다']
"감사합니다, 잘 사용할께요,","['감사', '사용']",[]
몰랐던 정보를 알 수 있잖아요,['정보'],['있다']
아주 편하고 좋아요,[],"['편하다', '좋다']"
미성년자는 실명확인을 어떻게 하는지요....,"['미성년자', '실명', '확인']",[]
도대체 등록을 몇번이나 해야하나!!!,['등록'],[]
구형보다 사용하기 불편함,"['구형', '사용', '불편']",[]
· 이거 인식이 안되서 본인인증을 못하네요 고처주세요,"['인식', '본인', '인증', '고처']",[]
정말 정말 고맙고 감사해요,['감사'],[]
크라운해태홀딩스,"['크라운', '홀딩스']",[]
좋아요 잘이용 하겠습니다,['이용'],['좋다']
당연으뜸입니다,['으뜸'],[]
실행이 안되는데요...ㅡㅡ,['실행'],[]
다양한혜택이많아좋아요.,"['다양', '혜택']","['많다', '좋다']"
너무 너무 편리해요.,['편리'],[]
아니 이럴꺼면 다 없에고 이거 하나만 해...,['없에고'],[]
비대면 실명확인이 안되요...,"['대면', '실명', '확인']",[]
내 5.5% 특판 RP 어떻게 ㅠㅠ,"['특', '파']",[]
줄이려고 안달인데 늘리고 있네,['안달'],[]
이용하기 편하게 되어 있습니다.,['이용'],['편하다']
처음 시작 입니다,['시작'],[]
슈파sol 앱을 받고 가입하고 했는데..왜 은행.증권앱을 또 깔게하나요?,"['슈파', '앱', '가입', '은행', '증권', '앱']",[]
안되는거 많음 그냥 구 신한sol쓰는중,[],['많다']
왜 실행이 안되냐,['실행'],[]
커피 두잔을 같이 주다니 따로 주면 좀 좋아 센스 참..,"['커피', '잔', '센스']",['좋다']
너무 사용 불편해요,"['사용', '불편']",[]
계좌이체시 비밀번호말고 생체인증되게 변경 해주세요,"['계좌', '이체', '비밀번호', '생체', '인증', '변경']",[]
감사합니다 잘 사용할께요,"['감사', '사용']",[]
신한 슈퍼솔 좋아요,"['슈퍼', '솔']",['좋다']
포인트 모으기가 좋네요,['포인트'],['좋다']
한번에 다 볼 수 있어서 좋아요,[],"['있다', '좋다']"
업그레이드되고 더불편해짐 짜증.욕나옴,"['업그레이드', '불편', '짜증', '욕']",[]
좋아요.,[],['좋다']
열심히 참여하려합니다.,['참여'],[]
유익한 정보 감사합니다,"['유익', '정보', '감사']",[]
유아이가 편하고 이뻐요,['유아이'],"['편하다', '이쁘다']"
해외접속 안됨,"['해외', '접속']",[]
진짜 별로인데요 이걸 증권어플이라고 만든거예요?,"['증권', '어플']",[]
편하게 은행 업무가능 좋아요,"['은행', '업무', '가능']",['좋다']
장애뜹니다.,['장애'],[]
접속안됨,['접속'],[]
느리다.,[],['느리다']
.,[],[]
너무느려 답답,[],['느리다']
틀이 보기가 좋아요,['틀'],['좋다']
다른 은행앱보다 활용도가 좋네요,"['은행', '앱', '활용도']",['좋다']
다 좋은데요 내 계좌로 들어온 금액 계산해주는 기능어디있나요?,"['계좌', '금액', '계산', '기능']",['좋다']
빨라져서 정말 좋네요,[],"['빠르다', '좋다']"
훨씬 업그레이드 됐습니다.,['업그레이드'],[]
아주 편리해요,['편리'],[]
오류만 뜨고 주식거래 안 됨,"['오류', '주식', '거래']",[]
금융 어플 중 최고!,"['금융', '어플', '최고']",[]
실용적 인것 같습니다,['실용'],['같다']
통합앱이 아니잖아요...,"['통합', '앱']",[]
여러 회사꺼 한번에 보여주니 좋아요.,['회사'],['좋다']
카드결제가 잘 안됨,"['카드', '결제']",[]
불편하고 가입고객 혜택이 안보임,"['불편', '가입', '고객', '혜택']",[]
최악 자산 관리는 토스로 마이데이터 하세요,"['최악', '자산', '관리', '토스', '마이', '데이터']",[]
최악의 어플.별한개도 아까움,"['최악', '어플']",[]
진행이 안돼요 앱 점검 바랍니다,"['진행', '앱', '점검']",[]
사용하기가 편해 좋아요.,['사용'],"['편하다', '좋다']"
앱 정말 그지 같이 만들었네.,['앱'],[]
최악...,['최악'],[]
뭐 결제할라하면 루팅 머시깽이 뜨면서 안됨 개짜증남,"['결제', '개', '짜증']",[]
"은행, 카드, 주식, 보험 상품이 한눈에 보여서 좋아요","['은행', '카드', '주식', '보험', '상품', '한눈']",['좋다']
회원가입 인증부터 에러,"['회원', '가입', '인증', '에러']",[]
구버젼 보다 편의성이 제로,"['편의', '제로']",[]
주식탭에 신한금융투자에 있던 평균매수가 추가부탁드려요.,"['주식', '탭', '평균', '매수', '추가']",[]
최악의어플 예전 어플 쓰시길,"['최악', '어플', '예전', '어플']",[]
최초 사용 등록에서 폴드4 프리징 현상,"['최초', '사용', '등록', '현상']",[]
은행계좌없으면 아예 가입이 안되나봐요?,"['은행', '계좌', '가입']",['없다']
혜택 많아 좋아요...,['혜택'],"['많다', '좋다']"
괜찮아요.,[],['괜찮다']
잘쓸게요~,[],[]
아주쉽고편리해요,['편리'],[]
혜택과 금융서비스가 모여있어 좋습니다.,"['혜택', '금융', '서비스']",['좋다']
좋아유 달려.달려,['유'],['좋다']
정말 좋네요.~~♡♡,[],['좋다']
좋아요 포인트 많이 모을수 있어요,['포인트'],"['좋다', '있다']"
은행 직원들이 이거 창구에서 홍보한다고 창구업무 마비수준인데 개선좀 하십쇼,"['은행', '직원', '창구', '홍보', '창구', '업무', '마비', '수준', '개선']",[]
제발 앱좀 그만 쳐 바꿔요.,['앱'],[]
바쁠때 못써서 손해보면 니들이 책임질꺼야?,"['때', '손해']",['바쁘다']
통합관리편해요,"['통합', '관리']",['편하다']
아주 편리해요.,['편리'],[]
아주 편해요~~,[],['편하다']
카카오증권 불편한거 같았는데 똑같이 나왔네요..,"['증권', '불편']",['같다']
기동문제로 열리지가 않네요,"['기동', '문제']",[]
오류 너무 많아요,['오류'],['많다']
앱이 너무 느려요,['앱'],['느리다']
결재가 안되네요 왜이래요,['결재'],[]
신분증 인증 안됨 ㅡㅡ,"['신분증', '인증']",[]
앞으로 사용해 보겠습니다!,"['앞', '사용']",[]
"""전체계좌조회"" 에서 전체계좌총액 이 나오게 해 주세요.","['전체', '계좌', '조회', '전체', '계좌', '총액']",[]
신한은행 앱에서는 총액이 나오는데...,"['앱', '총액']",[]
사용하기 쉬움,['사용'],[]
인증서 강제 발급,"['인증서', '강제', '발급']",[]
잘 사용하고 있어요,['사용'],[]
좋은정보 감사드립니다,"['정보', '감사']",['좋다']
입출금 내역 안내시 잔액도 나왔는데 슈퍼sol 바뀌고 잔액이 안나오네요,"['입출금', '내역', '안내', '시', '잔액', '슈퍼', '잔액']",[]
유익한 생활경제가 다채롭다.,"['유익', '생활', '경제']",[]
한곳에서 금융거래를 볼수있고 포인트 등 혜택이 좋아요,"['곳', '금융', '거래', '포인트', '혜택']","['있다', '좋다']"
조아요좋아요저아요,['조아요좋아요저아요'],[]
기동오류 뜨고 꺼집니다,"['기동', '오류']",[]
잘 사용하고 있어요.,['사용'],[]
아직 익숙하지 않아 낯설어요,[],['낯설다']
당장 이체해야는데 오류 무엇;;;,"['당장', '이체', '오류']",[]
설명은 뭐같다쓰고 별 5개 진짜 알바 풀어놨나!,"['설명', '알바']","['같다', '쓰다']"
사용 잘하고 있습니다.,['사용'],[]
만들다 말았노 짬뽕 만들다가 음식물 쓰레기가 됐네,"['짬뽕', '음식물', '쓰레기']",[]
아주 좋아요 ^^,[],['좋다']
알림음 할려고 하면 안되네요,['알림'],[]
쏠쏠 그 자체라고 할까요 기다려 지네요,['자체'],[]
쓰고 남은 금액 볼수 있게해주세요.,['금액'],['있다']
앱이 여러 개인데 뭐가 뭔지 모르겠어요.,['앱'],[]
기동 실패반복,"['기동', '실패', '반복']",[]
이벤트가 많아서 좋아요,['이벤트'],"['많다', '좋다']"
최악 등록이안됭,"['최악', '등록이안됭']",[]
잘 이용하고 있어요,['이용'],[]
사용하기 불편함,"['사용', '불편']",[]
쓸데없는것이많음,[],"['쓸데없다', '많다']"
앱 이름을 슈퍼sol로 변경 바람,"['앱', '이름', '슈퍼', '변경', '바람']",[]
S알리미 어디갓죠?...,['알리미'],[]
너무 불편하네요,['불편'],[]
법인카드 등록하려다 화나서 뒤짐,"['법인', '카드', '등록']",[]
좋아요.좋아요 빨라요,[],"['좋다', '좋다', '빠르다']"
인증과정 몹시 안전!,"['인증', '과정', '안전']",[]
전보다 불편한데 만든이유가..,"['전', '불편', '이유']",[]
정말 편해요,[],['편하다']
앱이 켜지질 않는데요?,['앱'],[]
슈퍼SOL 좋아요,['슈퍼'],['좋다']
이거 꼭 신한인증서가 있어야 하나요?,"['신', '인증서']",[]
잘 쓰고 있어요.,[],[]
아주 좋아요,[],['좋다']
한곳에 모여있으니 좋아요,['곳'],['좋다']
사용하기 편해요,['사용'],['편하다']
본인인증이 안되는데 어떻게 하라고요?,"['본인', '인증']",[]
이름에서 막히는데요,['이름'],[]
예전보다 많이 좋아졌습니다,['예전'],['좋다']
은행들은 맨날 앱을 바꾸고또 바꾸고 또 바꾸고 새로 만들고,"['은행', '앱']",[]
ㄷ.ㅜ🐶🐳🐶ㅡㅡ도ㅛㄴㆍ🐶🦧,[],[]
해외사용안됨,"['해외', '사용']",[]
뭐가 계좌인증하면 계속 처음으로 돌아오냐??뭐같은!!!,"['계좌', '인증', '처음']",['같다']
로그인안되네요??,['로그인'],[]
^^최고예요^^,['최고'],[]
신한슈퍼솔최고입니디,"['슈퍼', '솔', '최고', '디']",[]
법인카드(개인) 어디서 등록해요?,"['법인', '카드', '개인', '등록']",[]
아주 좋아요,[],['좋다']
신한슈퍼쏠앱으로 설치,"['슈퍼', '앱', '설치']",[]
최고예요~~^^♡,['최고'],[]
로그인 안됨,['로그인'],[]
아주 좋아요~~,[],['좋다']
신한 슈퍼SOL 조앙~~^^,['슈퍼'],[]
은행잔액 왜 갑자기 안뜨나요...,"['은행', '잔액']",[]
아주 좋아요,[],['좋다']
카드 통장 알림 다꼬임,"['카드', '통장', '알림']",[]
감사합니다.,['감사'],[]
사랑합니다.,['사랑'],[]
좀 한가지로 통합좀하쇼,['통합'],[]
처음이라 참여하면서 알아볼까 합니다,"['처음', '참여']",[]
괜찮게쓰고있어요,[],['괜찮다']
금감원 민원이나 받으려고 만든어플??,"['금감원', '민원', '어플']",[]
무슨 바이러스가 발견된다고 떠오,"['바이러스', '발견']",[]
왜 있는 지 모르겠는 앱,['앱'],['있다']
초보 사용자라 사용한 다음에 올리겠습니다,"['초보', '사용자', '사용', '다음']",[]
매우 좋아요,[],['좋다']
너무좋아요,[],['좋다']
즉시결제 내놔라!!,"['즉시', '결제']",[]
아주좋아요,[],['좋다']
편리해요100점,['편리'],[]
잘 보고 있습니다,[],[]
신한슈퍼좋았요,['슈퍼'],['좋다']
좋은거같아요,[],"['좋다', '같다']"
좋습니다 편해요,[],"['좋다', '편하다']"
내가컴맹인데 사용하고있음,"['컴맹', '사용']",[]
유익해요,['유익'],[]
예전보다 더 안좋아짐,['예전'],['좋다']
저축은행은 왜 없어요?,"['저축', '은행']",['없다']
기호가 많아요,['기호'],['많다']
신한솔슈퍼예요슈퍼솔,"['슈퍼', '솔']",[]
난 신한이 좋습니다,[],['좋다']
유용해요~,['유용'],[]
입금은 빨간색으로 표시좀 해줘요,"['입금', '색', '표시']",[]
굿이야 아주좋아,['굿'],['좋다']
아주 좋아요!,[],['좋다']
예전거보다 불편해요,"['예전', '불편']",[]
매일 방문 합니다.,['방문'],[]
이벤트 좋아요!,['이벤트'],['좋다']
편리하네요,['편리'],[]
아주좋아요,[],['좋다']
혜택이 많아요,['혜택'],['많다']
회원 가입하다 튕김,"['회원', '가입']",[]
우스운정답입니다,['정답'],[]
오늘의 운세는 어디서 봐요?,"['오늘', '운세']",[]
금융 보험이 합쳐지니 시용하기 편해요,"['금융', '보험', '시']",['편하다']
편리해요.,['편리'],[]
너무좋아요.,[],['좋다']
아주조아요,['아주조아'],[]
여기어때 결제가 안돼요,['결제'],[]
괜찬은 것 같아요,[],"['괜찬다', '같다']"
유용한네요,['유용'],[]
사용하기 편해요.,['사용'],['편하다']
이걸로 주식하는 사람이 있음?,"['주식', '사람']",['있다']
은행은 역시 신한,['은행'],[]
아직 불편해요,['불편'],[]
처음 사용입니다,"['처음', '사용']",[]
잘 하고있습니다,[],[]
사용하기 좋아요,['사용'],['좋다']
다크모드 만들어주세요,"['다크', '모드']",[]
너무좋아요,[],['좋다']
신한은행이 제일 나음,[],[]
아주좋아요,[],['좋다']
처음써 나중에 평가하겠음,"['나중', '평가']",[]
설치가 안됩니다.,['설치'],[]
편리해요,['편리'],[]
편리해요.,['편리'],[]
편리해요,['편리'],[]
뜻하지 않은 기쁨?,"['뜻', '기쁨']",[]
적극추천해용,"['적극', '추천']",[]
좋아요 굿굿,"['굿', '굿']",['좋다']
좋아요 ~~♡♡,[],['좋다']
신한슈퍼sol편리해요,"['슈퍼', '편리']",[]
신한슈펄sol 역시쵝오,[],[]
카드결제 편해요,"['카드', '결제']",['편하다']
설치가 안됩니다,['설치'],[]
아주좋아요,[],['좋다']
좋아요 굿~~,['굿'],['좋다']
불편해요 솔직히,['불편'],[]
알림.,[],[]
정보 공유,"['정보', '공유']",[]
예전 쏠 다시깔았네요,['예전'],[]
제발앱좀그만만드시길,['앱'],[]
설치가안됩니다.,['설치'],[]
굿나잇 ✨️ 내가 지금 어디에요 있어요 0,[],['있다']
굿모닝입니다,['굿모닝'],[]
아주좋아요,[],['좋다']
감사합니다 ㅎㅎ,['감사'],[]
굿^^~~~~~입니다,['굿'],[]
불편한 앱,"['불편', '앱']",[]
직접해보세요,[],[]
괜찮내요^^,[],['괜찮다']
참여하여포인트받자,"['참여', '포인트', '받자']",[]
포인트가 약해 음~~~~,['포인트'],['약하다']
매일 출첵합니다,['출첵'],[]
ㅏ ㅏ 나 ㅣ이비ㅣ,[],[]
좋아요~^,[],['좋다']
좋아요^^,[],['좋다']
짜증나는앱,"['짜증', '앱']",[]
신한이 최고,['최고'],[]
예수천당 불신지옥,[],[]
와~우 굿~~,[],[]
사용하기편합니다,['사용'],['편하다']
리뷰강요,"['리뷰', '강요']",[]
편리해요,['편리'],[]
할만해요,[],[]
굿 좋아요,['굿'],['좋다']
가입했어요,['가입'],[]
좋아요 ㅋㅋ,[],['좋다']
쪼아요^^,[],[]
재밋네요^^,['재밋네요'],[]
메모하기힘듬,['메모하기힘듬'],[]
